Variable,Mean_0,Median_0,Q1_0,Q3_0,Shapiro_p_0,Mode_0,Mean_1,Median_1,Q1_1,Q3_1,Shapiro_p_1,Mode_1,Levene_p
nBondsD,20.561338289962826,18.0,15.0,24.0,1.0192739334586031e-23,13.0,22.513274336283185,21.0,16.0,27.0,1.8809521146298586e-17,13.0,0.24488856861178235
nBondsA,15.368029739776953,12.0,6.0,21.0,1.2445373327326896e-25,0.0,17.845764854614412,16.0,10.0,24.0,2.404478216814364e-19,0.0,0.793150485968266
nBondsM,35.92936802973978,32.0,24.0,45.0,3.587107883237433e-20,26.0,40.3590391908976,38.0,28.0,52.0,1.929293628588751e-10,37.0,0.5110259586100313
nBondsKS,288.2627013630731,265.0,224.0,338.5,1.1684404184106308e-21,197.0,312.70670037926675,304.0,238.0,366.0,1.7302180939616665e-15,198.0,0.00699436768919067
nBondsKD,27.312267657992564,25.0,19.0,34.0,3.1429095315537723e-20,19.0,30.573957016434893,30.0,22.0,39.0,1.7396787855495663e-11,20.0,0.21670961133919825
C1SP2,20.639405204460967,18.0,15.0,25.0,5.84046216007567e-23,13.0,22.346396965865992,20.0,16.0,28.0,7.299299150116421e-18,13.0,0.034699015274088786
C2SP2,9.15365551425031,6.0,5.0,14.0,8.839803933998109e-27,5.0,11.417193426042983,10.0,5.0,15.0,1.6629535780670158e-20,10.0,0.6396375777280991
C3SP2,2.510532837670384,2.0,1.0,3.0,4.9686685374683487e-29,2.0,2.874841972187105,2.0,2.0,4.0,6.399281565873366e-25,2.0,0.31795371779804493
C1SP3,20.13754646840149,19.0,15.0,24.0,4.566506899637926e-13,21.0,22.532237673830593,22.0,17.0,27.0,5.3811074285507227e-08,21.0,0.42040605694641886
C2SP3,39.09913258983891,37.0,30.0,45.0,7.585920098724485e-21,37.0,40.962073324905184,40.0,31.0,49.0,1.4286892656871356e-15,30.0,0.001444269607259234
C3SP3,5.114002478314746,5.0,4.0,7.0,1.6279557566380922e-10,5.0,5.892541087231352,6.0,4.0,7.0,6.252583936123274e-11,7.0,0.7038724594045396
HybRatio,0.6615825558073115,0.6787564766839378,0.6095655487804879,0.7272727272727273,4.160458121593403e-15,0.6666666666666666,0.6482562542843396,0.6564885496183206,0.5888937664618086,0.7073170731707317,7.5572656044828806e-06,0.6666666666666666,0.5808873251425961
FCSP3,0.6615825558073115,0.6787564766839378,0.6095655487804879,0.7272727272727273,4.160458121593403e-15,0.6666666666666666,0.6482562542843396,0.6564885496183206,0.5888937664618086,0.7073170731707317,7.5572656044828806e-06,0.6666666666666666,0.5808873251425961
Xch-5d,0.16695415073260172,0.11785113019775792,0.0,0.24056261216234406,5.587841567413634e-28,0.0,0.1813094742664207,0.11785113019775792,0.0,0.24056261216234406,2.0644909642761708e-25,0.0,0.5088981892595934
Xch-6d,0.40174871338437307,0.2874574785652648,0.10206207261596575,0.5256023146691848,2.33988231319642e-27,0.10206207261596575,0.4539340064713246,0.3895195511812306,0.21177012102660958,0.6259459934385125,5.278110402673746e-20,0.0,0.31687602804268306
Xch-7d,0.4907575274631252,0.38688440975961125,0.07216878364870322,0.6714022066240357,2.7501684966684694e-29,0.0,0.5480922169883028,0.45220861134162554,0.21650635094610965,0.7420317630506332,5.742592682067927e-24,0.0,0.12085726055476059
Xch-5dv,0.07343083057492371,0.037267799624996496,0.0,0.1094365832736997,2.3249704928231e-29,0.0,0.08587999119622719,0.07216878364870322,0.0,0.14433756729740643,4.3265662968121385e-25,0.0,0.004646237819748097
Xch-6dv,0.14535241441221908,0.09622504486493762,0.032075014954979206,0.18991992519687179,3.4960353942017694e-27,0.0,0.16909165710265936,0.15338729138815158,0.0905023437446949,0.24547548075242737,7.210039025523384e-19,0.0,0.9936722801649392
Xch-7dv,0.15050046790878965,0.10805634342628861,0.022680460581325723,0.2173200033447854,7.462296581558284e-29,0.0,0.17230546635872881,0.13194412049982254,0.06804138174397717,0.24267344366628119,1.4292392654047963e-22,0.0,0.6608248199991554
Xc-3d,10.89812865421088,9.832190041329909,8.065392500698428,12.922293249307769,2.0999861856011332e-22,9.109432356701817,12.083144013050989,11.363937499096101,9.109432356701817,14.32642566285497,1.622166591088885e-15,8.027813166787341,0.23287715721211227
Xc-5d,2.578679468810514,2.404612602142087,1.9820236178199644,3.0167537115407734,2.4948520574453496e-19,1.5558596916643175,2.807688342090641,2.7002571306130476,2.0987902911373997,3.3987563013154443,2.2076085592870775e-12,1.3451779686442458,0.0004530434186167784
Xc-3dv,5.210571541344097,4.836377750618001,4.022353681224341,6.020886316523541,6.055630512027497e-18,4.327369382115645,5.852124672392632,5.716417578310924,4.560508900937386,6.861821106766946,2.013205273747476e-12,4.808994172659776,0.31737723354004743
Xc-5dv,0.6060102034530541,0.5749685034316843,0.43776461931445704,0.741415065952109,2.799019714778128e-15,0.33236592623014427,0.6613925351207229,0.6363569509922876,0.47027326423189936,0.8339077239237538,3.040966627538862e-10,0.22696723314583162,0.0005510414081894837
Xpc-4d,21.76342086475925,20.087310674916974,16.35865707923923,26.00378604915621,7.952292340406917e-21,16.418314651694413,24.05337432956666,23.028482362129065,17.98094528779662,28.89342490504879,1.7816859759520444e-13,13.365871706449306,0.001897327566529506
Xpc-5d,29.10424234580425,26.951158222117986,21.852075657319126,34.750358453523276,8.185931867915303e-19,17.636392269136945,32.348438199329514,31.27761034105062,23.74147205562857,38.908752370055105,4.1490919750075026e-13,17.34214977002542,0.00018539366527587506
Xpc-6d,43.924068927273176,40.693185000397285,33.28827634776743,52.099357620472716,1.3810469402819546e-19,37.95572976524216,48.80433230222201,47.23265816430699,35.9050198656431,58.53691890881804,1.9756451904694461e-13,27.156773436473816,0.00019572336246992904
Xpc-4dv,8.177617425674352,7.594080527663262,6.321319516976013,9.550570456869586,5.771881839067579e-19,7.31744238880933,9.135823522327424,8.951309509869557,6.88235113928079,11.024055666346893,1.414405360982176e-12,5.379959004740836,0.00023999424454454577
Xpc-5dv,9.567600240219848,8.97378292562708,7.378738499147167,11.330824943858142,4.225804553387965e-18,5.944600298262156,10.73224497350619,10.535220538164491,7.999308951039148,12.882568726819038,1.549900403166484e-12,6.536265756748386,2.4904243604801046e-05
Xpc-6dv,11.252396798050682,10.50584697511192,8.58727823634964,13.243554941949842,2.215765574468146e-18,7.157550880522612,12.57517365544113,12.435009727445014,9.306327578804735,15.081367743046869,2.9293096906138386e-12,7.114772524440312,4.585078131421703e-05
Xp-0d,111.32290134437703,100.63330181390025,85.15242076334505,133.67636069094655,2.264765231231884e-22,75.76791602996715,121.68762641998721,117.31886435705647,91.17332894497346,146.24724626334734,3.4584847693526573e-15,69.98974143691512,0.014304251009086886
Xp-1d,70.18996207921404,64.27165757020411,53.25537793650163,84.38816555765828,5.939619632287322e-22,47.080149344753885,76.75327807660281,74.22485640618464,57.28462292508614,92.74846465960823,1.858909728224867e-14,42.3846797973942,0.007623505880877166
Xp-2d,62.52752479823981,56.973400770542696,47.52374632461439,75.67754362529979,3.652216938072763e-22,42.00796954529165,68.64640275496245,66.50373427027671,51.41589738253174,83.53727920197525,1.3934940268148407e-14,39.10272534118294,0.01773470108312671
Xp-3d,46.33089230442927,42.52557678758166,34.59784647937887,55.83702483406413,9.762298708869248e-21,39.16832010486115,50.98582519014477,49.5888342831908,37.81549903009644,61.66803116232654,1.396232012964895e-12,26.1649686111353,0.0025118280282305267
Xp-4d,34.65943981679742,32.049361532968426,25.818563043190053,41.91615343853208,7.922291856880278e-20,21.69481557829593,38.286960288221465,37.19995330492505,28.11276871527752,45.979461822622234,2.223104607479069e-12,19.65024937412673,0.0025120696247732982
Xp-5d,27.00839261537576,24.817361450657945,20.182006379861313,32.65063306397883,1.2999687300202018e-20,17.224140263714485,29.849840198566266,29.271310880569217,21.91777846700679,35.96563137122715,4.882737195513542e-13,16.531097183006572,0.01425244515919143
Xp-6d,17.15763615023649,15.886664135150616,12.68441761304566,20.857350942871065,1.3013273559823668e-19,14.899287293763274,18.754001493741548,18.75722156055069,13.841641625451585,22.763039518929546,4.319186960042274e-12,9.158734956189091,0.03471309005135369
Xp-7d,11.99818130375686,11.173400238769885,8.745896759210368,14.792995909239515,6.449360828378449e-19,10.592176251184666,13.127515548377644,13.13644593419148,9.522918115034694,15.991059543459617,5.236432792541574e-11,5.810600599400021,0.05991930481810519
Xp-0dv,88.0878177868777,80.22151376809995,67.41889962733366,104.55232806223495,3.515825949184418e-22,59.93224785888091,96.52028970529008,93.59593817159917,72.74200004707849,115.40676318298344,5.360098493491511e-15,56.30247566412077,0.0063308799437907515
Xp-1dv,51.56808686531859,47.03019520149514,39.458373564672016,61.31190432534445,8.256763339031239e-22,35.56009354524614,56.37396107526632,54.74418098344435,42.86284522444032,67.12649317756265,1.5402000285846673e-14,33.232007757439575,0.0029708134914765826
Xp-2dv,39.28589410172449,35.92603200343038,30.307088407569296,46.54320147305367,1.041954982182764e-21,27.70097634566524,43.114932980453446,41.77303383670353,33.072699537959494,50.915796806700214,3.5965038190997165e-15,26.276484425352912,0.00403296224855787
Xp-3dv,24.940260162650173,23.13123729469181,18.980897009634504,29.866981893858643,1.5841793912013965e-20,18.31286796955872,27.374853646002485,26.815900702298848,20.68552858555323,32.78274841766951,4.890748616702376e-12,13.971297833407522,0.0004962112838607942
Xp-4dv,16.113905936638847,14.91531737957847,12.372475584789107,19.229329987236973,3.287999813972794e-20,11.180787185208073,17.72894591527533,17.40030223248262,13.288950755512833,21.13420467116562,1.7169875730844855e-12,9.4318464644491,0.0009348871432769899
Xp-5dv,10.324205462567932,9.509080397303865,7.901354277652954,12.274989590494528,2.2891685193812356e-20,6.865855102389446,11.321535786705718,11.22488336636377,8.474941385255214,13.443850942900546,7.750909471231843e-13,5.960870483680018,0.006614632408602932
Xp-6dv,6.217857087312985,5.7843797619472035,4.717139732498305,7.458373398610162,4.511381448892271e-19,4.152118876759487,6.783181616851327,6.798341415024427,5.089517081737409,8.139304230832362,1.7869669392640288e-11,3.5140094215579336,0.0034848001847217988
Xp-7dv,3.8583677968551378,3.6081635334416684,2.918124198845588,4.5905005118607285,5.889982300087743e-19,3.345150374297079,4.228318156836088,4.258288105642473,3.1540577063575386,5.074701225762107,2.915883268666623e-11,2.0354924922466364,0.005719410509690563
SZ,188.78893019413468,171.33333333333331,144.0,226.33333333333331,2.721408623172019e-22,128.0,206.65697429414243,200.0,154.66666666666669,248.16666666666666,6.921923161013313e-15,117.33333333333334,0.0076605743672874295
Sm,175.10152135428936,158.71509449671134,132.9226958621264,210.76804595787198,2.756949259852786e-22,117.79602031471153,191.8728366464748,185.55765548247442,143.38356506535678,230.10586129381403,8.627982848323182e-15,108.03838148364001,0.0073151691897200555
Sv,180.25549007047286,164.44599776104218,138.31188245471202,214.63529269285573,5.017348313561679e-22,125.21497801750459,196.7888298312252,191.12210665581117,148.73576877671485,234.66530643191538,5.165391459261979e-15,113.39063260736822,0.007132932456368084
Sse,315.93064464161455,288.2301529497451,243.6777130371449,370.9916241806264,5.192625997735948e-22,215.3918426802622,343.3982913199569,335.25418790968683,260.30772032046616,405.3443190094683,1.4289456279572958e-15,204.29351784413691,0.011197290870684667
Spe,303.70760745438207,277.1058823529412,233.90196078431376,357.2666666666667,4.7994727094657585e-22,207.0274509803922,330.1673086933889,321.8274509803922,250.03921568627453,388.5058823529413,1.5106886914456092e-15,195.90196078431376,0.011379699383134316
Sare,308.64437174721195,281.524,237.60800000000003,363.012,4.724206193894116e-22,210.372,335.4937345132743,326.75600000000003,253.98400000000004,394.77600000000007,1.4653726454169143e-15,207.43200000000002,0.011771968170661805
Sp,193.81900817547063,176.75933353293414,149.41612904191618,229.94740628742514,6.330804254520716e-22,132.35665209580839,211.58588945093382,204.87713173652696,161.80391377245508,250.90754491017964,5.250995024106659e-15,122.62444071856288,0.005605190266566671
Si,360.1454844253788,329.06975480227,279.0755515394794,422.67670239691654,6.667001221790697e-22,245.9192969103843,390.998552822429,381.8867020416863,297.8780635507047,459.47269353392005,1.4523872947098897e-15,233.67673294672434,0.01200777103116702
SpAbs_D,7111.4831900965455,5336.874079903591,3877.165461330102,8992.849029136552,2.1175261099295962e-30,4351.562594750496,8484.582104654026,7064.074248754629,4465.058305651828,11306.341499502927,2.5252660849207285e-23,4148.835018318946,0.0008035913767018679
SpMax_D,3555.7415950482728,2668.437039951795,1938.5827306650515,4496.424514568276,2.1175261099293843e-30,2175.7812973752466,4242.291052327013,3532.0371243773134,2232.5291528259136,5653.1707497514635,2.5252660849207285e-23,2074.4175091594734,0.0008035913767018679
SpDiam_D,5406.520375914237,4007.884215875542,2889.817157276866,6849.7476366748315,1.2682420135281512e-30,3234.0207919706572,6488.040893936736,5378.416621839138,3330.2961693441653,8728.634713197505,1.6472825663848726e-23,3145.1227255305203,0.0006264362688763919
SpAD_D,7111.4831900965455,5336.87407990359,3877.1654613301025,8992.849029136552,2.1175261099293843e-30,4351.562594750494,8484.582104654026,7064.074248754627,4465.058305651827,11306.341499502927,2.5252660849207285e-23,4148.835018318947,0.0008035913767018679
SpMAD_D,44.076912670632886,40.00693492879965,33.91341357169138,51.84953674681388,3.502158086442379e-24,34.81250075800395,48.39703304353603,46.78785683923304,35.78962608591209,58.13762818778292,1.6360670252910614e-17,34.81250075800395,0.0027207811569050656
LogEE_D,3555.7415950482728,2668.437039951795,1938.5827306650515,4496.424514568276,2.1175261099293843e-30,2175.7812973752466,4242.291052327013,3532.0371243773134,2232.5291528259136,5653.1707497514635,2.5252660849207285e-23,2074.4175091594734,0.0008035913767018679
VE1_D,11.864355134785889,11.46054837843922,10.472731111123576,13.155117418903007,3.1511966977927954e-17,11.018509381934615,12.413607166149633,12.342598690921559,10.837193230572055,13.798936467728149,1.269342510743798e-10,10.667538059018272,0.04007065568957252
VE3_D,5.117271657518196,5.041600247107877,4.773577566269378,5.4588103174579405,1.0859530561802403e-12,4.925305174086694,5.252710842304331,5.266717299496798,4.876189261012848,5.600121012964048,1.1734845958322474e-08,4.826794145631596,0.21385709252973123
VR1_D,2012.7966837336498,1704.9097917543463,1286.5118614166176,2576.5564176815083,1.2888860458942693e-26,1508.7874610753793,2297.6977025485494,2125.2676609403293,1442.7594260918495,2962.6881805808916,6.213839081146727e-19,1352.0952826677276,0.003421988352229525
VR2_D,12.972499521624963,12.565101161176791,11.419795121550294,14.380757238280008,4.879164159057868e-16,12.070299688603034,13.574175300606312,13.532324308991006,11.865836568233771,15.031270025918687,3.494541085567017e-09,11.556369937331006,0.08219949326168033
VR3_D,10.163557215372787,10.046658761428057,9.588536382073677,10.735868216797638,2.0691684689940036e-12,9.844790245624933,10.38928510325609,10.415313743870293,9.770845682273897,10.973679961077556,2.1000967603456123e-08,9.668999571269302,0.22082356046598628
NsCH3,12.645600991325898,13.0,9.0,16.0,2.379373591796891e-05,12.0,14.254108723135271,15.0,11.0,18.0,1.8586572107983368e-05,16.0,0.4733341294222432
NssCH2,29.571251548946716,28.0,22.0,34.5,5.771143680100914e-21,22.0,30.3653603034134,29.0,22.0,36.0,1.7776744217913218e-16,22.0,0.010608778820158973
NaaCH,9.355638166047088,7.0,5.0,14.0,8.886991704272343e-26,5.0,11.528445006321112,10.0,5.0,15.0,3.858786557726195e-19,5.0,0.5153179264280453
NsssCH,22.396530359355637,21.0,17.0,26.0,1.6699244658973291e-18,15.0,24.967130214917827,25.0,19.0,30.0,3.9955520360293664e-14,18.0,0.025016932522234612
NdssC,20.561338289962826,18.0,15.0,24.0,1.0192739334586031e-23,13.0,22.513274336283185,21.0,16.0,27.0,1.8809521146298586e-17,13.0,0.24488856861178235
NaasC,2.2800495662949194,2.0,1.0,3.0,9.134555888700704e-30,1.0,2.8685208596713023,3.0,1.0,4.0,5.960882501250306e-21,3.0,0.013110365401298472
NaaaC,1.5043370508054523,0.0,0.0,2.0,8.819816093529572e-37,0.0,1.3375474083438685,0.0,0.0,2.0,1.8626005655044485e-37,0.0,0.13509581143512753
NsNH2,6.503097893432466,6.0,5.0,8.0,8.365199391390914e-21,5.0,6.037926675094817,6.0,4.0,8.0,2.7461740954057717e-17,5.0,0.025753216299744922
NdNH,1.0359355638166048,0.0,0.0,2.0,6.5017154624036e-39,0.0,1.222503160556258,0.0,0.0,2.0,6.925441627595008e-36,0.0,0.05001629674903879
